client,config,latency_ms
Nethermind,LASS,105.201721
Nethermind,LASS,16.860962
Nethermind,LASS,131.862879
Nethermind,LASS,128.334284
Nethermind,LASS,21.776915
Nethermind,LASS,34.03616
Nethermind,LASS,47.513485
Nethermind,LASS,16.101837
Nethermind,LASS,89.563131
Nethermind,LASS,113.637686
Nethermind,LASS,7.665157
Nethermind,LASS,45.351505
Nethermind,LASS,200.186729
Nethermind,LASS,36.77392
Nethermind,LASS,37.496567
Nethermind,LASS,101.885796
Nethermind,LASS,25.54512
Nethermind,LASS,100.626469
Nethermind,LASS,27.780056
Nethermind,LASS,52.922964
Nethermind,LASS,88.45973
Nethermind,LASS,101.850748
Nethermind,LASS,39.010286
Nethermind,LASS,99.082232
Nethermind,LASS,32.05061
Nethermind,LASS,76.103449
Nethermind,LASS,12.873888
Nethermind,LASS,142.781734
Nethermind,LASS,18.67938
Nethermind,LASS,105.584145
Nethermind,LASS,12.005091
Nethermind,LASS,23.586273
Nethermind,LASS,60.226679
Nethermind,LASS,11.202574
Nethermind,LASS,89.588165
Nethermind,LASS,7.61199
Nethermind,LASS,78.560352
Nethermind,LASS,10.672808
Nethermind,LASS,102.416039
Nethermind,LASS,53.049088
Nethermind,LASS,8.761644
Nethermind,LASS,63.251019
Nethermind,LASS,8.653879
Nethermind,LASS,98.608494
Nethermind,LASS,30.476332
Nethermind,LASS,128.844261
Nethermind,LASS,29.319048
Nethermind,LASS,12.9354
Nethermind,LASS,101.117134
Nethermind,LASS,79.423189
Nethermind,LASS,11.156082
Nethermind,LASS,82.470894
Nethermind,LASS,28.473854
Nethermind,LASS,45.403719
Nethermind,LASS,11.410236
Nethermind,LASS,99.901199
Nethermind,LASS,90.241432
Nethermind,LASS,12.72583
Nethermind,LASS,8.981705
Nethermind,LASS,38.321972
Nethermind,LASS,45.608759
Nethermind,LASS,10.525465
Nethermind,LASS,61.383009
Nethermind,LASS,42.630672
Nethermind,LASS,94.361544
Nethermind,LASS,8.521795
Nethermind,LASS,91.761827
Nethermind,LASS,9.592772
Nethermind,LASS,30.113935
Nethermind,LASS,19.528627
Nethermind,LASS,31.412601
Nethermind,LASS,83.370924
Nethermind,LASS,30.590296
Nethermind,LASS,29.823065
Nethermind,LASS,19.067764
Nethermind,LASS,230.003595
Nethermind,LASS,77.450514
Nethermind,LASS,236.772299
Nethermind,LASS,40.364027
Nethermind,LASS,173.826933
Nethermind,LASS,28.705597
Nethermind,LASS,102.351189
Nethermind,LASS,33.381701
Nethermind,LASS,20.446539
Nethermind,LASS,7.941246
Nethermind,LASS,112.888336
Nethermind,LASS,51.20039
Nethermind,LASS,22.069693
Nethermind,LASS,176.186562
Nethermind,LASS,44.564486
Nethermind,LASS,11.516571
Nethermind,LASS,116.041183
Nethermind,LASS,90.040207
Nethermind,LASS,67.633152
Nethermind,LASS,8.330584
Nethermind,LASS,12.779474
Nethermind,LASS,32.335043
Nethermind,LASS,11.192799
Nethermind,LASS,33.633709
Nethermind,LASS,101.268768
Nethermind,LASS,104.671001
Nethermind,LASS,69.464445
Nethermind,LASS,29.670715
Nethermind,LASS,105.154037
Nethermind,LASS,72.420359
Nethermind,LASS,37.303209
Nethermind,LASS,27.014971
Nethermind,LASS,22.326708
Nethermind,LASS,46.272993
Nethermind,LASS,100.888968
Nethermind,LASS,125.419617
Nethermind,LASS,12.5947
Nethermind,LASS,95.132589
Nethermind,LASS,94.229221
Nethermind,LASS,59.146404
Nethermind,LASS,20.539284
Nethermind,LASS,14.54711
Nethermind,LASS,42.239666
Nethermind,LASS,17.909765
Nethermind,LASS,56.095362
Nethermind,LASS,72.531939
Nethermind,LASS,73.432922
Nethermind,LASS,101.274967
Nethermind,LASS,30.481577
Nethermind,LASS,44.216156
Nethermind,LASS,9.976625
Nethermind,LASS,189.084768
Nethermind,LASS,69.223404
Nethermind,LASS,42.86027
Nethermind,LASS,8.629322
Nethermind,LASS,57.565212
Nethermind,LASS,15.175581
Nethermind,LASS,46.523809
Nethermind,LASS,19.287348
Nethermind,LASS,25.905371
Nethermind,LASS,41.360378
Nethermind,LASS,23.003578
Nethermind,LASS,134.142399
Nethermind,LASS,48.095703
Nethermind,LASS,79.36883
Nethermind,LASS,72.791815
Nethermind,LASS,128.829956
Nethermind,LASS,32.920361
Nethermind,LASS,23.476601
Nethermind,LASS,53.058863
Nethermind,LASS,17.498016
Nethermind,LASS,37.063837
Nethermind,LASS,50.829411
Nethermind,LASS,19.212961
Nethermind,LASS,110.936403
Nethermind,LASS,13.092041
Nethermind,LASS,50.220728
Nethermind,LASS,12.138605
Nethermind,LASS,33.276796
Nethermind,LASS,157.10187
Nethermind,LASS,43.935061
Nethermind,LASS,75.688124
Nethermind,LASS,51.441431
Nethermind,LASS,156.693459
Nethermind,LASS,18.060684
Nethermind,LASS,35.331011
Nethermind,LASS,28.462887
Nethermind,LASS,27.519226
Nethermind,LASS,15.885592
Nethermind,LASS,112.299919
Nethermind,LASS,51.876783
Nethermind,LASS,7.834673
Nethermind,LASS,80.836058
Nethermind,LASS,21.330118
Nethermind,LASS,25.072336
Nethermind,LASS,20.951748
Nethermind,LASS,14.452457
Nethermind,LASS,54.782867
Nethermind,LASS,25.232792
Nethermind,LASS,145.638704
Nethermind,LASS,57.199717
Nethermind,LASS,8.401871
Nethermind,LASS,18.078804
Nethermind,LASS,105.295897
Nethermind,LASS,33.661842
Nethermind,LASS,11.569738
Nethermind,LASS,324.081659
Nethermind,LASS,101.85504
Nethermind,LASS,14.781475
Nethermind,LASS,49.754143
Nethermind,LASS,85.828066
Nethermind,LASS,162.455797
Nethermind,LASS,46.367168
Nethermind,LASS,80.949306
Nethermind,LASS,53.835154
Nethermind,LASS,11.029959
Nethermind,LASS,28.893709
Nethermind,LASS,38.764477
Nethermind,LASS,62.707663
Nethermind,LASS,84.090471
Nethermind,LASS,184.939146
Nethermind,LASS,49.424171
Nethermind,LASS,75.826406
Nethermind,LASS,67.932844
Nethermind,LASS,77.001095
Nethermind,LASS,48.316479
Nethermind,LASS,54.862499
Nethermind,LASS,17.693996
Nethermind,LASS,39.337635
Nethermind,LASS,174.633265
Nethermind,LASS,11.82723
Nethermind,LASS,26.161909
Nethermind,LASS,38.794041
Nethermind,LASS,50.168276
Nethermind,LASS,64.805269
Nethermind,LASS,16.720533
Nethermind,LASS,22.464037
Nethermind,LASS,23.698568
Nethermind,LASS,50.24457
Nethermind,LASS,45.341253
Nethermind,LASS,118.228912
Nethermind,LASS,95.883608
Nethermind,LASS,21.14439
Nethermind,LASS,34.472466
Nethermind,LASS,29.782534
Nethermind,LASS,81.846237
Nethermind,LASS,12.715578
Nethermind,LASS,35.489321
Nethermind,LASS,64.61525
Nethermind,LASS,115.905762
Nethermind,LASS,54.307938
Nethermind,LASS,11.603355
Nethermind,LASS,13.55648
Nethermind,LASS,34.078836
Nethermind,LASS,20.943642
Nethermind,LASS,13.550997
Nethermind,LASS,172.79768
Nethermind,LASS,47.035456
Nethermind,LASS,13.421297
Nethermind,LASS,12.615919
Nethermind,LASS,92.242002
Nethermind,LASS,22.490263
Nethermind,LASS,70.365667
Nethermind,LASS,144.705057
Nethermind,LASS,63.845158
Nethermind,LASS,9.440422
Nethermind,LASS,27.772903
Nethermind,LASS,65.788031
Nethermind,LASS,32.736063
Nethermind,LASS,22.37606
Nethermind,LASS,13.184786
Nethermind,LASS,156.073332
Nethermind,LASS,67.923307
Nethermind,LASS,61.825991
Nethermind,LASS,237.837791
Nethermind,LASS,15.443563
Nethermind,LASS,67.018747
Nethermind,LASS,146.429062
Nethermind,LASS,20.889282
Nethermind,LASS,29.980183
Nethermind,LASS,47.530174
Nethermind,LASS,21.468401
Nethermind,LASS,10.311365
Nethermind,LASS,30.272007
Nethermind,LASS,134.16481
Nethermind,LASS,87.265253
Nethermind,LASS,186.111212
Nethermind,LASS,95.94202
Nethermind,LASS,96.062422
Nethermind,LASS,81.146955
Nethermind,LASS,42.103767
Nethermind,LASS,54.151773
Nethermind,LASS,10.61821
Nethermind,LASS,34.532309
Nethermind,LASS,48.653126
Nethermind,LASS,118.960619
Nethermind,LASS,24.387836
Nethermind,LASS,54.75378
Nethermind,LASS,57.249546
Nethermind,LASS,13.094425
Nethermind,LASS,14.708996
Nethermind,LASS,14.854431
Nethermind,LASS,112.567186
Nethermind,LASS,66.064596
Nethermind,LASS,45.202494
Nethermind,LASS,22.961617
Nethermind,LASS,77.838659
Nethermind,LASS,74.36347
Nethermind,LASS,8.904934
Nethermind,LASS,142.830133
Nethermind,LASS,29.796362
Nethermind,LASS,15.193462
Nethermind,LASS,75.080633
Nethermind,LASS,25.823355
Nethermind,LASS,9.022236
Nethermind,LASS,24.951696
Nethermind,LASS,11.427402
Nethermind,LASS,49.307108
Nethermind,LASS,37.597895
Nethermind,LASS,8.93259
Nethermind,LASS,8.441925
Nethermind,LASS,81.470966
Nethermind,LASS,17.210245
Nethermind,LASS,80.360651
Nethermind,LASS,8.126497
Nethermind,LASS,104.914427
Nethermind,LASS,139.470339
Nethermind,LASS,61.672211
Nethermind,LASS,197.880983
Nethermind,LASS,58.144808
Nethermind,LASS,26.813507
Nethermind,LASS,43.994904
Nethermind,LASS,68.815708
Nethermind,LASS,43.736696
Nethermind,LASS,24.576902
Nethermind,LASS,34.724474
Nethermind,LASS,168.625116
Nethermind,LASS,60.87184
Nethermind,LASS,12.40921
Nethermind,LASS,9.258747
Nethermind,LASS,165.122986
Nethermind,LASS,64.144135
Nethermind,LASS,70.421934
Nethermind,LASS,23.798227
Nethermind,LASS,57.066202
Nethermind,LASS,17.735958
Nethermind,LASS,14.900208
Nethermind,LASS,14.209032
Nethermind,LASS,16.981363
Nethermind,LASS,42.989731
Nethermind,LASS,84.979296
Nethermind,LASS,50.043344
Nethermind,LASS,20.899057
Nethermind,LASS,179.53825
Nethermind,LASS,104.765892
Nethermind,LASS,61.213255
Nethermind,LASS,7.46727
Nethermind,LASS,35.224676
Nethermind,LASS,292.556763
Nethermind,LASS,59.069157
Nethermind,LASS,109.327316
Nethermind,LASS,16.684532
Nethermind,LASS,47.039509
Nethermind,LASS,29.011488
Nethermind,LASS,15.641928
Nethermind,LASS,68.588734
Nethermind,LASS,53.862095
Nethermind,LASS,57.527781
Nethermind,LASS,34.971714
Nethermind,LASS,154.153585
Nethermind,LASS,26.809454
Nethermind,LASS,14.599085
Nethermind,LASS,84.764481
Nethermind,LASS,33.058882
Nethermind,LASS,111.445427
Nethermind,LASS,33.936024
Nethermind,LASS,144.463062
Nethermind,LASS,9.627819
Nethermind,LASS,18.666029
Nethermind,LASS,61.79285
Nethermind,LASS,27.541637
Nethermind,LASS,22.14551
Nethermind,LASS,215.180635
Nethermind,LASS,10.452032
Nethermind,LASS,38.547516
Nethermind,LASS,107.48744
Nethermind,LASS,122.242451
Nethermind,LASS,74.868202
Nethermind,LASS,7.003069
Nethermind,LASS,57.243824
Nethermind,LASS,56.753159
Nethermind,LASS,39.172411
Nethermind,LASS,81.639051
Nethermind,LASS,45.200825
Nethermind,LASS,12.990952
Nethermind,LASS,151.606798
Nethermind,LASS,53.544998
Nethermind,LASS,71.565628
Nethermind,LASS,78.174591
Nethermind,LASS,14.342308
Nethermind,LASS,15.259504
Nethermind,LASS,52.301645
Nethermind,LASS,62.79254
Nethermind,LASS,173.053741
Nethermind,LASS,17.964363
Nethermind,LASS,12.365818
Nethermind,LASS,8.777618
Nethermind,LASS,49.887896
Nethermind,LASS,12.402058
Nethermind,LASS,13.075352
Nethermind,LASS,176.916838
Nethermind,LASS,74.183464
Nethermind,LASS,117.530107
Nethermind,LASS,14.19878
Nethermind,LASS,45.633554
Nethermind,LASS,15.658617
Nethermind,LASS,92.64946
Nethermind,LASS,108.242035
Nethermind,LASS,8.856535
Nethermind,LASS,10.426521
Nethermind,LASS,118.554592
Nethermind,LASS,11.280298
Nethermind,LASS,56.532383
Nethermind,LASS,15.559196
Nethermind,LASS,143.422365
Nethermind,LASS,14.226675
Nethermind,LASS,58.082819
Nethermind,LASS,113.688231
Nethermind,LASS,15.28573
Nethermind,LASS,71.575165
Nethermind,LASS,34.313917
Nethermind,LASS,58.133364
Nethermind,LASS,95.302343
Nethermind,LASS,40.58075
Nethermind,LASS,127.762556
Nethermind,LASS,22.851229
Nethermind,LASS,29.325247
Nethermind,LASS,133.136034
Nethermind,LASS,54.905891
Nethermind,LASS,50.797462
Nethermind,LASS,239.713192
Nethermind,LASS,118.939877
Nethermind,LASS,58.237314
Nethermind,LASS,55.210352
Nethermind,LASS,13.854265
Nethermind,LASS,91.006279
Nethermind,LASS,12.850523
Nethermind,LASS,39.717913
Nethermind,LASS,69.637299
Nethermind,LASS,47.355175
Nethermind,LASS,71.907282
Nethermind,LASS,61.863422
Nethermind,LASS,35.488844
Nethermind,LASS,14.632463
Nethermind,LASS,77.326536
Nethermind,LASS,10.027647
Nethermind,LASS,45.647144
Nethermind,LASS,253.314972
Nethermind,LASS,60.602665
Nethermind,LASS,54.600477
Nethermind,LASS,29.783487
Nethermind,LASS,9.941101
Nethermind,LASS,58.461905
Nethermind,LASS,16.705275
Nethermind,LASS,33.9818
Nethermind,LASS,49.677849
Nethermind,LASS,55.955648
Nethermind,LASS,9.15432
Nethermind,LASS,78.323364
Nethermind,LASS,32.508135
Nethermind,LASS,61.026812
Nethermind,LASS,17.449141
Nethermind,LASS,18.322945
Nethermind,LASS,172.711134
Nethermind,LASS,47.551394
Nethermind,LASS,11.3132
Nethermind,LASS,54.53229
Nethermind,LASS,163.653612
Nethermind,LASS,142.787933
Nethermind,LASS,172.855377
Nethermind,LASS,33.940077
Nethermind,LASS,77.812195
Nethermind,LASS,96.672058
Nethermind,LASS,17.277002
Nethermind,LASS,120.41688
Nethermind,LASS,32.338381
Nethermind,LASS,68.609238
Nethermind,LASS,58.601856
Nethermind,LASS,34.687519
Nethermind,LASS,52.656174
Nethermind,LASS,26.8929
Nethermind,LASS,12.94589
Nethermind,LASS,30.105591
Nethermind,LASS,74.353933
Nethermind,LASS,19.042253
Nethermind,LASS,51.011562
Nethermind,LASS,12.178421
Nethermind,LASS,318.111181
Nethermind,LASS,119.805098
Nethermind,LASS,56.89764
Nethermind,LASS,56.766748
Nethermind,LASS,153.125763
Nethermind,LASS,48.135042
Nethermind,LASS,115.270853
Nethermind,LASS,9.585142
Nethermind,LASS,34.99651
Nethermind,LASS,58.182001
Nethermind,LASS,11.760473
Nethermind,LASS,48.885584
Nethermind,LASS,6.124258
Nethermind,LASS,131.022692
Nethermind,LASS,120.455027
Nethermind,LASS,15.477657
Nethermind,LASS,10.02121
Nethermind,LASS,73.039532
Nethermind,LASS,8.562326
Nethermind,LASS,108.094454
Nethermind,LASS,51.354408
Nethermind,LASS,46.945333
Nethermind,LASS,106.980085
Nethermind,LASS,22.200584
Nethermind,LASS,77.876329
Nethermind,LASS,98.236084
Nethermind,LASS,34.734964
Nethermind,LASS,9.73773
Nethermind,LASS,99.235535
Nethermind,LASS,120.255947
Nethermind,LASS,33.784866
Nethermind,LASS,66.294193
Nethermind,LASS,171.646118
Nethermind,LASS,11.284351
Nethermind,LASS,119.349241
Nethermind,LASS,8.301497
Nethermind,LASS,97.859383
Nethermind,LASS,29.234171
Nethermind,LASS,50.617933
Nethermind,LASS,85.220575
Nethermind,LASS,23.862362
Nethermind,LASS,42.542696
Nethermind,LASS,21.132469
Nethermind,LASS,64.363956
Nethermind,LASS,96.084118
Nethermind,LASS,86.877823
Nethermind,LASS,108.066082
Nethermind,LASS,105.738878
Nethermind,LASS,21.486521
Nethermind,LASS,68.747044
Nethermind,LASS,61.345577
Nethermind,LASS,48.96307
Nethermind,LASS,47.544479
Nethermind,LASS,89.741468
Nethermind,LASS,44.724941
Nethermind,LASS,77.66366
Nethermind,LASS,56.592941
Nethermind,LASS,43.86425
Nethermind,LASS,14.685392
Nethermind,LASS,47.872543
Nethermind,LASS,44.495106
Nethermind,LASS,45.592546
Nethermind,LASS,40.608644
Nethermind,LASS,10.015726
Nethermind,LASS,8.392572
Nethermind,LASS,8.126736
Nethermind,LASS,110.644102
Nethermind,LASS,69.253922
Nethermind,LASS,39.450169
Nethermind,LASS,46.2327
Nethermind,LASS,83.131552
Nethermind,LASS,102.53191
Nethermind,LASS,31.789303
Nethermind,LASS,8.006811
Nethermind,LASS,126.469374
Nethermind,LASS,85.280418
Nethermind,LASS,37.314892
Nethermind,LASS,37.419796
Nethermind,LASS,91.987848
Nethermind,LASS,10.035992
Nethermind,LASS,12.482882
Nethermind,LASS,25.776625
Nethermind,LASS,66.144705
Nethermind,LASS,55.387735
Nethermind,LASS,13.249636
Nethermind,LASS,252.453804
Nethermind,LASS,90.783596
Nethermind,LASS,56.735516
Nethermind,LASS,15.887022
Nethermind,LASS,124.233484
Nethermind,LASS,40.826082
Nethermind,LASS,33.05006
Nethermind,LASS,120.431185
Nethermind,LASS,95.268726
Nethermind,LASS,8.023262
Nethermind,LASS,12.41827
Nethermind,LASS,26.813269
Nethermind,LASS,99.645376
Nethermind,LASS,12.857199
Nethermind,LASS,57.201624
Nethermind,LASS,48.374414
Nethermind,LASS,21.080971
Nethermind,LASS,206.968546
Nethermind,LASS,12.182951
Nethermind,LASS,26.936293
Nethermind,LASS,60.860157
Nethermind,LASS,51.389217
Nethermind,LASS,80.354929
Nethermind,LASS,103.50728
Nethermind,LASS,27.29702
Nethermind,LASS,15.380859
Nethermind,LASS,15.04755
Nethermind,LASS,13.104677
Nethermind,LASS,152.916193
Nethermind,LASS,13.005972
Nethermind,LASS,11.766195
Nethermind,LASS,12.857676
Nethermind,LASS,15.713692
Nethermind,LASS,61.513901
Nethermind,LASS,78.897238
Nethermind,LASS,23.755789
Nethermind,LASS,60.898781
Nethermind,LASS,11.229515
Nethermind,LASS,26.843071
Nethermind,LASS,106.500864
Nethermind,LASS,10.784626
Nethermind,LASS,22.68815
Nethermind,LASS,117.635727
Nethermind,LASS,79.548836
Nethermind,LASS,12.784958
Nethermind,LASS,229.038477
Nethermind,LASS,114.363194
Nethermind,LASS,215.045691
Nethermind,LASS,153.49412
Nethermind,LASS,39.916277
Nethermind,LASS,12.49361
Nethermind,LASS,52.828789
Nethermind,LASS,85.687876
Nethermind,LASS,226.628542
Nethermind,LASS,52.265406
Nethermind,LASS,52.162647
Nethermind,LASS,20.879269
Nethermind,LASS,8.43668
Nethermind,LASS,101.621151
Nethermind,LASS,71.815968
Nethermind,LASS,16.346216
Nethermind,LASS,96.022844
Nethermind,LASS,52.269459
Nethermind,LASS,71.163654
Nethermind,LASS,36.705494
Nethermind,LASS,44.020653
Nethermind,LASS,55.387974
Nethermind,LASS,66.54501
Nethermind,LASS,30.569315
Nethermind,LASS,99.352121
Nethermind,LASS,169.847488
Nethermind,LASS,55.459499
Nethermind,LASS,12.35342
Nethermind,LASS,94.53249
Nethermind,LASS,31.943321
Nethermind,LASS,65.378428
Nethermind,LASS,68.328857
Nethermind,LASS,135.12373
Nethermind,LASS,11.520863
Nethermind,LASS,9.196043
Nethermind,LASS,70.703506
Nethermind,LASS,76.663256
Nethermind,LASS,36.332846
Nethermind,LASS,46.225548
Nethermind,LASS,71.642876
Nethermind,LASS,12.425661
Nethermind,LASS,8.89492
Nethermind,LASS,51.738977
Nethermind,LASS,8.878708
Nethermind,LASS,35.686731
Nethermind,LASS,76.367378
Nethermind,LASS,54.450035
Nethermind,LASS,12.076139
Nethermind,LASS,17.260551
Nethermind,LASS,121.194363
Nethermind,LASS,112.444878
Nethermind,LASS,44.290304
Nethermind,LASS,12.19511
Nethermind,LASS,88.14764
Nethermind,LASS,35.136461
Nethermind,LASS,32.818317
Nethermind,LASS,39.129972
Nethermind,LASS,172.353029
Nethermind,LASS,38.436651
Nethermind,LASS,37.89854
Nethermind,LASS,21.011114
Nethermind,LASS,35.752773
Nethermind,LASS,12.376547
Nethermind,LASS,8.288383
Nethermind,LASS,97.577333
Nethermind,LASS,124.548674
Nethermind,LASS,106.075287
Nethermind,LASS,36.418438
Nethermind,LASS,23.921013
Nethermind,LASS,9.561777
Nethermind,LASS,53.142786
Nethermind,LASS,15.389919
Nethermind,LASS,153.28598
Nethermind,LASS,15.161753
Nethermind,LASS,29.033422
Nethermind,LASS,43.70451
Nethermind,LASS,20.709991
Nethermind,LASS,50.189734
Nethermind,LASS,64.774752
Nethermind,LASS,11.809826
Nethermind,LASS,15.806437
Nethermind,LASS,113.271236
Nethermind,LASS,124.357224
Nethermind,LASS,23.549795
Nethermind,LASS,255.799294
Nethermind,LASS,22.932529
Nethermind,LASS,9.204149
Nethermind,LASS,26.228428
Nethermind,LASS,22.852182
Nethermind,LASS,140.522003
Nethermind,LASS,39.668322
Nethermind,LASS,16.386032
Nethermind,LASS,21.725893
Nethermind,LASS,103.131533
Nethermind,LASS,35.5196
Nethermind,LASS,11.691332
Nethermind,LASS,90.898514
Nethermind,LASS,111.367464
Nethermind,LASS,63.715458
Nethermind,LASS,13.227224
Nethermind,LASS,110.667706
Nethermind,LASS,17.999887
Nethermind,LASS,21.354675
Nethermind,LASS,54.456949
Nethermind,LASS,381.400108
Nethermind,LASS,10.88953
Nethermind,LASS,140.991688
Nethermind,LASS,13.040066
Nethermind,LASS,75.244904
Nethermind,LASS,10.477543
Nethermind,LASS,235.711575
Nethermind,LASS,54.04973
Nethermind,LASS,80.405235
Nethermind,LASS,50.556183
Nethermind,LASS,108.989954
Nethermind,LASS,36.223412
Nethermind,LASS,11.292934
Nethermind,LASS,74.470758
Nethermind,LASS,24.125099
Nethermind,LASS,34.314394
Nethermind,LASS,15.622854
Nethermind,LASS,35.458326
Nethermind,LASS,115.396976
Nethermind,LASS,11.722326
Nethermind,LASS,171.386957
Nethermind,LASS,12.380838
Nethermind,LASS,161.133766
Nethermind,LASS,15.721798
Nethermind,LASS,42.020321
Nethermind,LASS,25.261879
Nethermind,LASS,113.22546
Nethermind,LASS,9.277821
Nethermind,LASS,100.63839
Nethermind,LASS,63.781261
Nethermind,LASS,11.310577
Nethermind,LASS,104.382277
Nethermind,LASS,29.925108
Nethermind,LASS,13.426781
Nethermind,LASS,97.961426
Nethermind,LASS,10.288477
Nethermind,LASS,27.600288
Nethermind,LASS,90.22069
Nethermind,LASS,24.01495
Nethermind,LASS,13.226748
Nethermind,LASS,28.341532
Nethermind,LASS,54.907322
Nethermind,LASS,8.947611
Nethermind,LASS,83.378792
Nethermind,LASS,9.212255
Nethermind,LASS,47.950268
Nethermind,LASS,145.593882
Nethermind,LASS,88.651657
Nethermind,LASS,12.973309
Nethermind,LASS,117.445946
Nethermind,LASS,128.750086
Nethermind,LASS,66.021204
Nethermind,LASS,15.626907
Nethermind,LASS,11.910677
Nethermind,LASS,43.272734
Nethermind,LASS,42.835236
Nethermind,LASS,240.234137
Nethermind,LASS,20.806551
Nethermind,LASS,154.11377
Nethermind,LASS,47.574759
Nethermind,LASS,33.050299
Nethermind,LASS,24.235249
Nethermind,LASS,83.755493
Nethermind,LASS,99.210501
Nethermind,LASS,256.989479
Nethermind,LASS,46.852589
Nethermind,LASS,36.300659
Nethermind,LASS,8.691311
Nethermind,LASS,8.47578
Nethermind,LASS,10.798454
Nethermind,LASS,39.127588
Nethermind,LASS,46.735764
Nethermind,LASS,42.690277
Nethermind,LASS,11.339664
Nethermind,LASS,76.738358
Nethermind,LASS,98.438263
Nethermind,LASS,68.989515
Nethermind,LASS,28.816938
Nethermind,LASS,41.975737
Nethermind,LASS,72.89958
Nethermind,LASS,163.479805
Nethermind,LASS,95.962048
Nethermind,LASS,55.173635
Nethermind,LASS,21.136761
Nethermind,LASS,23.497343
Nethermind,LASS,35.267591
Nethermind,LASS,202.887774
Nethermind,LASS,51.871777
Nethermind,LASS,64.706087
Nethermind,LASS,26.285648
Nethermind,LASS,12.859583
Nethermind,LASS,22.352457
Nethermind,LASS,193.792582
Nethermind,LASS,76.501846
Nethermind,LASS,36.721468
Nethermind,LASS,20.698547
Nethermind,LASS,33.36215
Nethermind,LASS,100.444794
Nethermind,LASS,55.178404
Nethermind,LASS,70.366859
Nethermind,LASS,42.971611
Nethermind,LASS,38.048267
Nethermind,LASS,34.80792
Nethermind,LASS,29.358149
Nethermind,LASS,12.383699
Nethermind,LASS,35.667896
Nethermind,LASS,10.260582
Nethermind,LASS,9.190321
Nethermind,LASS,8.640766
Nethermind,LASS,8.551598
Nethermind,LASS,157.379627
Nethermind,LASS,11.548996
Nethermind,LASS,7.227421
Nethermind,LASS,57.514906
Nethermind,LASS,52.694321
Nethermind,LASS,71.474075
Nethermind,LASS,226.355076
Nethermind,LASS,10.472775
Nethermind,LASS,29.200077
Nethermind,LASS,27.472973
Nethermind,LASS,117.285967
Nethermind,LASS,15.51199
Nethermind,LASS,183.40826
Nethermind,LASS,85.563421
Nethermind,LASS,162.337542
Nethermind,LASS,21.50631
Nethermind,LASS,41.308165
Nethermind,LASS,84.764481
Nethermind,LASS,22.653818
Nethermind,LASS,8.715153
Nethermind,LASS,38.27095
Nethermind,LASS,18.105984
Nethermind,LASS,150.067806
Nethermind,LASS,11.07645
Nethermind,LASS,60.402393
Nethermind,LASS,87.720156
Nethermind,LASS,33.174515
Nethermind,LASS,51.73254
Nethermind,LASS,35.146713
Nethermind,LASS,125.243664
Nethermind,LASS,75.160503
Nethermind,LASS,198.820591
Nethermind,LASS,56.173086
Nethermind,LASS,26.418924
Nethermind,LASS,13.529301
Nethermind,LASS,49.347639
Nethermind,LASS,54.864407
Nethermind,LASS,36.501169
Nethermind,LASS,32.861471
Nethermind,LASS,39.772749
Nethermind,LASS,69.550276
Nethermind,LASS,13.005972
Nethermind,LASS,11.57999
Nethermind,LASS,118.662119
Nethermind,LASS,8.848667
Nethermind,LASS,24.654865
Nethermind,LASS,80.74522
Nethermind,LASS,49.088478
Nethermind,LASS,54.186106
Nethermind,LASS,64.517021
Nethermind,LASS,83.948851
Nethermind,LASS,24.295568
Nethermind,LASS,9.357452
Nethermind,LASS,217.322111
Nethermind,LASS,365.985632
Nethermind,LASS,10.048389
Nethermind,LASS,82.538843
Nethermind,LASS,43.156147
Nethermind,LASS,138.004541
Nethermind,LASS,9.005308
Nethermind,LASS,39.73031
Nethermind,LASS,9.401798
Nethermind,LASS,15.702963
Nethermind,LASS,24.909019
Nethermind,LASS,94.704151
Nethermind,LASS,60.039759
Nethermind,LASS,24.600267
Nethermind,LASS,57.332993
Nethermind,LASS,156.912088
Nethermind,LASS,20.221472
Nethermind,LASS,20.927668
Nethermind,LASS,72.79253
Nethermind,LASS,134.24468
Nethermind,LASS,35.148621
Nethermind,LASS,21.863699
Nethermind,LASS,12.03084
Nethermind,LASS,11.735916
Nethermind,LASS,35.839319
Nethermind,LASS,148.875952
Nethermind,LASS,15.718937
Nethermind,LASS,141.588211
Nethermind,LASS,18.795729
Nethermind,LASS,10.169029
Nethermind,LASS,9.38797
Nethermind,LASS,57.486773
Nethermind,LASS,9.408236
Nethermind,LASS,35.085917
Nethermind,LASS,10.759115
Nethermind,LASS,105.995178
Nethermind,LASS,114.411831
Nethermind,LASS,13.24892
Nethermind,LASS,107.774496
Nethermind,LASS,91.736078
Nethermind,LASS,26.837349
Nethermind,LASS,212.350368
Nethermind,LASS,13.725519
Nethermind,LASS,9.774923
Nethermind,LASS,71.671724
Nethermind,LASS,37.062168
Nethermind,LASS,73.532104
Nethermind,LASS,13.252735
Nethermind,LASS,16.19339
Nethermind,LASS,117.922068
Nethermind,LASS,56.907892
Nethermind,LASS,85.865021
Nethermind,LASS,214.074612
Nethermind,LASS,12.557745
Nethermind,LASS,64.103127
Nethermind,LASS,161.424875
Nethermind,LASS,71.23208
Nethermind,LASS,23.290396
Nethermind,LASS,25.239468
Nethermind,LASS,12.548447
Nethermind,LASS,12.914896
Nethermind,LASS,11.97958
Nethermind,LASS,58.780432
